name,gene,chr,start,end,length,density
chr9-5440000-5595000,"['PDCD1LG2', 'RP11-574F11.3', 'CD274']",['chr9'],[5440000],[5595000],[155000],19.35483870967742
chr9-5630000-5720000,"['KIAA1432', 'RP11-207C16.4']",['chr9'],[5630000],[5720000],[90000],22.222222222222225
chr9-5850000-6050000,"['RANBP6', 'MLANA', 'KIAA2026', 'RP11-218I7.2', 'snoU13', 'MIR4665', 'AK4P4']",['chr9'],[5850000],[6050000],[200000],35.0
chr9-6065000-6325000,"['RP11-279E1.1', 'RP11-307L3.2', 'RP11-575C20.1', 'RP11-218I7.2', 'IL33']",['chr9'],[6065000],[6325000],[260000],19.23076923076923
chr9-6340000-6565000,"['RP11-307L3.4', 'UHRF2', 'RN7SL25P', 'C9orf38', 'GLDC']",['chr9'],[6340000],[6565000],[225000],22.222222222222225
chr9-6570000-6760000,"['RP11-106A1.3', 'RN7SL123P', 'RP11-390F4.10', 'RP11-106A1.2', 'KDM4C', 'RNF2P1', 'RP11-390F4.2', 'GLDC', 'SNRPEP2', 'RP11-390F4.6', 'RP11-390F4.9', 'RP11-390F4.3']",['chr9'],[6570000],[6760000],[190000],63.1578947368421
chr9-6810000-7045000,"['RP11-403H13.1', 'RP11-390F4.8', 'KDM4C']",['chr9'],[6810000],[7045000],[235000],12.76595744680851
chr9-71195000-71645000,"['RNU6-820P', 'FAM122A', 'RP11-274B18.4', 'RP11-274B18.3', 'PRKACG', 'RP11-203L2.4', 'RP11-203L2.3', 'PIP5K1B']",['chr9'],[71195000],[71645000],[450000],17.777777777777775
chr9-71655000-71840000,"['FXN', 'TJP2', 'RP11-265B8.5']",['chr9'],[71655000],[71840000],[185000],16.216216216216214
chr9-7185000-7550000,['RPL4P5'],['chr9'],[7185000],[7550000],[365000],2.7397260273972606
chr9-72030000-72170000,"['APBA1', 'RP11-470P21.2', 'RP11-548B3.3']",['chr9'],[72030000],[72170000],[140000],21.428571428571427
chr9-72265000-72535000,"['C9orf135', 'APBA1', 'C9orf135-AS1', 'RN7SL570P', 'PTAR1', 'RP11-109D9.4']",['chr9'],[72265000],[72535000],[270000],22.222222222222225
chr9-72575000-72810000,"['SMC5-AS1', 'MAMDC2', 'MAMDC2-AS1', 'RNU2-5P']",['chr9'],[72575000],[72810000],[235000],17.021276595744684
chr9-72870000-73235000,"['SMC5-AS1', 'KLF9', 'Metazoa_SRP', 'SMC5', 'TRPM3', 'Y_RNA']",['chr9'],[72870000],[73235000],[365000],16.43835616438356
chr9-74215000-74385000,['TMEM2'],['chr9'],[74215000],[74385000],[170000],5.882352941176471
chr9-74415000-74610000,"['AL138751.1', 'TMEM2', 'C9orf85', 'ABHD17B', 'RP11-409O11.3', 'Y_RNA']",['chr9'],[74415000],[74610000],[195000],30.769230769230766
chr9-74655000-74890000,"['RP11-63P12.7', 'C9orf57', 'GDA', 'BTF3P4']",['chr9'],[74655000],[74890000],[235000],17.021276595744684
chr9-74905000-75220000,"['RP11-313E4.1', 'TMC1', 'RP11-63P12.6', 'snoU13', 'RNA5SP285', 'RP11-217F16.1', 'ZFAND5']",['chr9'],[74905000],[75220000],[315000],22.222222222222225
chr9-75255000-75440000,"['RP11-28P17.3', 'RPS20P24', 'TMC1']",['chr9'],[75255000],[75440000],[185000],16.216216216216214
chr9-75460000-75690000,"['CYP1D1P', 'RP11-151D14.1', 'ALDH1A1']",['chr9'],[75460000],[75690000],[230000],13.043478260869566
chr9-7565000-8235000,"['RP11-77E14.2', 'RP11-366I21.1', 'TMEM261', 'RP11-29B9.2', 'RP11-29B9.1']",['chr9'],[7565000],[8235000],[670000],7.462686567164179
chr9-75705000-75805000,['ANXA1'],['chr9'],[75705000],[75805000],[100000],10.0
chr9-75810000-77315000,"['RP11-171A24.3', 'RORB', 'RP11-128I7.1', 'RNA5SP286', 'RP11-171A24.2', 'AL449083.1', 'RP11-404E6.1', 'RP11-401G5.1', 'RP11-549A6.1']",['chr9'],[75810000],[77315000],[1505000],5.980066445182724
chr9-77370000-77730000,"['C9orf40', 'RN7SKP47', 'RP11-197P3.5', 'NMRK1', 'RP11-174B4.2', 'OSTF1', 'RP11-197P3.1', 'TRPM6', 'RNU6-445P', 'C9orf41', 'RNY4P1', 'RP11-197P3.4']",['chr9'],[77370000],[77730000],[360000],33.333333333333336
chr9-77830000-78500000,"['AL157883.1', 'RP11-323A7.1', 'RP11-360J12.1', 'snoU13', 'RP11-470F18.1']",['chr9'],[77830000],[78500000],[670000],7.462686567164179
chr9-79000000-79285000,"['RPSAP9', 'RP11-66C24.1', 'AL161626.1', 'GCNT1', 'RP11-214N16.2', 'PRUNE2', 'AL359314.1', 'RFK']",['chr9'],[79000000],[79285000],[285000],28.070175438596493
chr9-79420000-79630000,"['RP11-159H20.3', 'PRUNE2', 'RP11-159H20.1', 'RP11-159H20.2']",['chr9'],[79420000],[79630000],[210000],19.047619047619047
chr9-79780000-80020000,"['VPS13A-AS1', 'VPS13A']",['chr9'],[79780000],[80020000],[240000],8.333333333333334
chr9-80475000-80655000,['GNAQ'],['chr9'],[80475000],[80655000],[180000],5.555555555555556
chr9-80850000-80990000,"['PSAT1', 'CEP78']",['chr9'],[80850000],[80990000],[140000],14.285714285714285
chr9-82185000-82320000,['TLE4'],['chr9'],[82185000],[82320000],[135000],7.407407407407407
chr9-85925000-86200000,"['snoU13', 'SNORD112', 'FRMD3']",['chr9'],[85925000],[86200000],[275000],10.909090909090908
chr9-86230000-86535000,"['KIF27', 'RP11-522I20.3', 'UBQLN1', 'GKAP1', 'RP11-575L7.2', 'RP11-575L7.4', 'IDNK']",['chr9'],[86230000],[86535000],[305000],22.950819672131146
chr9-86540000-86950000,"['SLC28A3', 'C9orf64', 'RP11-158D2.2', 'HNRNPK', 'RP11-575L7.8', 'RMI1', 'MIR7-1', 'RP11-380F14.2', 'RP11-158D2.1', 'Y_RNA']",['chr9'],[86540000],[86950000],[410000],24.390243902439025
chr9-86995000-87825000,"['RP11-361M4.1', 'UBE2V1P10', 'NTRK2']",['chr9'],[86995000],[87825000],[830000],3.6144578313253013
chr9-88250000-88975000,"['RP11-213G2.1', 'RN7SKP264', 'RP11-507D14.4', 'AGTPBP1', 'RP11-213G2.3', 'ZCCHC6', 'NAA35', 'PHBP7', 'GOLM1', 'RP11-202I11.2', 'ISCA1', 'RP11-213G2.5', 'RP11-379P1.4', 'C9orf153', 'RP11-213G2.2']",['chr9'],[88250000],[88975000],[725000],20.689655172413794
chr9-89020000-89940000,"['RP11-395D3.1', 'RP11-276H19.2', 'C9orf170', 'RP11-359J6.1', 'RP11-276H19.4', 'GAS1', 'RP11-276H19.1', 'RNU2-36P', 'SNORA26', 'CDC20P1']",['chr9'],[89020000],[89940000],[920000],10.869565217391305
chr9-89950000-90290000,"['RP11-497K15.1', 'DAPK1', 'DAPK1-IT1', 'RP11-40C6.2']",['chr9'],[89950000],[90290000],[340000],11.764705882352942
chr9-90995000-91105000,"['RP11-317B17.3', 'SPIN1', 'HNRNPA1P14']",['chr9'],[90995000],[91105000],[110000],27.272727272727273
chr9-91205000-91635000,"['MIR4289', 'SHC3', 'PCNPP2', 'C9orf47', 'S1PR3', 'RP13-60M5.2', 'RP11-82L18.4', 'RP11-791O21.5']",['chr9'],[91205000],[91635000],[430000],18.6046511627907
chr9-91925000-92185000,"['RP13-93L13.1', 'MIR3153', 'SECISBP2', 'CKS2', 'SEMA4D', 'RP13-93L13.2', 'AL590233.1']",['chr9'],[91925000],[92185000],[260000],26.923076923076923
chr9-92675000-92865000,"['RP11-406A20.1', 'RP11-406A20.4', 'MIR4290', 'IL6RP1']",['chr9'],[92675000],[92865000],[190000],21.05263157894737
chr9-92885000-92985000,['OR7E31P'],['chr9'],[92885000],[92985000],[100000],10.0
chr9-92995000-93450000,"['RP11-555F9.2', 'DIRAS2', 'OR7E116P', 'RP11-389K14.3']",['chr9'],[92995000],[93450000],[455000],8.791208791208792
chr9-93515000-93645000,['SYK'],['chr9'],[93515000],[93645000],[130000],7.692307692307692
chr9-93665000-94500000,"['RP11-367F23.2', 'RP11-367F23.1', 'RP11-305L7.7', 'PAICSP2', 'RP11-440G5.2', 'AUH', 'RP11-305L7.3', 'LINC00484', 'RP11-305L7.5', 'RP11-305L7.6', 'NFIL3', 'MIR3910-2', 'RP11-305L7.1', 'ROR2']",['chr9'],[93665000],[94500000],[835000],16.766467065868262
chr9-94520000-94770000,"['ROR2', 'RP11-118F2.2']",['chr9'],[94520000],[94770000],[250000],8.0
chr9-94870000-95565000,"['MIR4670', 'OGN', 'RP11-476B13.2', 'RP11-19J3.5', 'snoU13', 'RP11-100G15.10', 'IPPK', 'CENPP', 'RP11-100G15.4', 'BICD2', 'SNORA84', 'BEND3P2', 'RP11-100G15.7', 'SPTLC1', 'RP11-100G15.3', 'RP11-62C3.8', 'ASPN', 'NOL8', 'RP11-62C3.6', 'LINC00475', 'OMD', 'ECM2', 'RP11-100G15.5', 'MTND4P15', 'RP11-100G15.2', 'IARS']",['chr9'],[94870000],[95565000],[695000],37.410071942446045
chr9-95700000-96355000,"['WNK2', 'RNU6-829P', 'Y_RNA', 'RP11-165J3.5', 'FAM120AOS', 'C9orf89', 'SUSD3', 'NINJ1', 'AL353629.1', 'PHF2', 'C9orf129', 'RP11-370F5.4', 'RP11-165J3.6', 'FAM120A', 'FGD3', 'RP11-274J16.5']",['chr9'],[95700000],[96355000],[655000],24.427480916030536
chr9-9580000-9925000,"['RP11-527D15.1', 'PTPRD']",['chr9'],[9580000],[9925000],[345000],5.797101449275362
chr9-96435000-96745000,"['MIR4291', 'RP11-231K24.2', 'BARX1', 'PHF2', 'RP11-53B5.1']",['chr9'],[96435000],[96745000],[310000],16.129032258064516
chr9-96790000-96975000,"['MIRLET7DHG', 'RP11-2B6.3', 'CYCSP24', 'MIRLET7F1', 'RP11-2B6.2', 'PTPDC1', 'MIRLET7D', 'MIRLET7A1']",['chr9'],[96790000],[96975000],[185000],43.24324324324324
chr9-97430000-97910000,"['MIR27B', 'RNA5SP288', 'RP11-80I15.4', 'FANCC', 'MIR3074', 'MIR23B', 'MIR2278', 'RP11-49O14.2', 'RP11-54O15.3', 'RP11-49O14.3', 'RP11-80I15.1', 'C9orf3']",['chr9'],[97430000],[97910000],[480000],25.0
chr9-98080000-98295000,"['RP11-435O5.5', 'RP11-435O5.4', 'RP11-435O5.7', 'MT1P1', 'PTCH1', 'RP11-435O5.2', 'RP11-435O5.6']",['chr9'],[98080000],[98295000],[215000],32.558139534883715
chr9-98795000-98980000,"['EIF4BP3', 'RP11-569G13.2', 'Y_RNA']",['chr9'],[98795000],[98980000],[185000],16.216216216216214
chr9-98995000-99430000,"['AL160269.1', 'RP11-240L7.4', 'SLC35D2', 'RP11-172F4.2', 'CDC14B', 'HABP4', 'ZNF367', 'AAED1', 'RNU6-1160P', 'HSD17B3']",['chr9'],[98995000],[99430000],[435000],22.988505747126435
chr9-99510000-99615000,"['ZNF782', 'ZNF510']",['chr9'],[99510000],[99615000],[105000],19.047619047619047
chrX-100075000-100575000,"['TRMT2B-AS1', 'NOX1', 'HNRNPA1P27', 'ARL13A', 'RP3-341D10.1', 'GHc-210E9.2', 'SNORA9', 'XKRX', 'CENPI', 'LL0XNC01-131B10.2', 'DRP2', 'CSTF2', 'TAF7L', 'TMEM35', 'HNRNPA1P26', 'TRMT2B', 'Y_RNA']",['chrX'],[100075000],[100575000],[500000],34.0
chrX-100855000-101060000,"['RNU6-30P', 'ARMCX2', 'GHc-602D8.2', 'RP4-545K15.5', 'ARMCX3', 'RP1-232L22__B.1', 'RNU6-587P', 'ARMCX6', 'RP1-232L22__A.1', 'ARMCX3-AS1']",['chrX'],[100855000],[101060000],[205000],48.78048780487805
chrX-10145000-10665000,"['RP6-1O2.1', 'MID1', 'CLCN4', 'AC003666.1', 'RNU6-800P']",['chrX'],[10145000],[10665000],[520000],9.615384615384615
chrX-101745000-102120000,"['RP11-522L3.6', 'MTND1P32', 'RP11-522L3.4', 'RP11-522L3.9', 'MTND5P26', 'MTND2P2', 'TMSB15A', 'GPRASP2', 'MTND4P32', 'RP4-769N13.7', 'RP11-522L3.3', 'RP11-522L3.11', 'GPRASP1', 'FOXN3P1', 'BHLHB9', 'RP4-769N13.2', 'RP11-522L3.5', 'LINC00630', 'RNU6-589P', 'ARMCX5', 'RP4-769N13.6', 'RP5-1100E15.4', 'NXF4']",['chrX'],[101745000],[102120000],[375000],61.333333333333336
chrX-102190000-102435000,"['AL008708.1', 'LL0XNC01-73E8.1', 'RAB40AL', 'NXF3', 'LL0XNC01-221F2.2', 'LL0XNC01-237H1.3', 'Y_RNA', 'BEX1']",['chrX'],[102190000],[102435000],[245000],32.6530612244898
chrX-102455000-102745000,"['WBP5', 'LL0XNC01-105G4.3', 'TCEAL7', 'BEX2', 'BEX4', 'TCEAL8', 'RP4-635G19.1', 'LL0XNC01-177E8.2', 'TCEAL5', 'NGFRAP1']",['chrX'],[102455000],[102745000],[290000],34.48275862068966
chrX-102755000-103080000,"['GLRA4', 'TMEM31', 'MORF4L2-AS1', 'TCEAL4', 'PLP1', 'LL0XNC01-250H12.3', 'MORF4L2', 'RAB9B', 'AL049610.1', 'TCEAL3-AS1', 'Z73964.1', 'RAB40A', 'TCEAL3', 'TCEAL1', 'RP5-1055C14.6']",['chrX'],[102755000],[103080000],[325000],46.15384615384615
chrX-105685000-106050000,"['NAP1L4P2', 'CXorf57', 'MIR548AN', 'TBC1D8B', 'RNF128', 'RP13-483F6.1']",['chrX'],[105685000],[106050000],[365000],16.43835616438356
chrX-106895000-107025000,"['NCBP2L', 'TSC22D3']",['chrX'],[106895000],[107025000],[130000],15.384615384615383
chrX-107430000-107785000,"['COL4A6', 'COL4A5', 'RP6-149D17.1']",['chrX'],[107430000],[107785000],[355000],8.450704225352112
chrX-108265000-108635000,"['CTD-2328D6.1', 'RP1-31B8.1', 'GUCY2F']",['chrX'],[108265000],[108635000],[370000],8.108108108108107
chrX-108725000-108880000,"['ACSL4', 'KCNE1L', 'RP1-136J15.5', 'NXT2', 'GUCY2F']",['chrX'],[108725000],[108880000],[155000],32.25806451612903
chrX-108950000-109125000,"['ACSL4', 'RPS5P7', 'Y_RNA']",['chrX'],[108950000],[109125000],[175000],17.142857142857142
chrX-109150000-109385000,"['TMEM164', 'MIR3978', 'MIR652']",['chrX'],[109150000],[109385000],[235000],12.76595744680851
chrX-109400000-109660000,"['TMEM164', 'AMMECR1', 'RGAG1', 'GNG5P2', 'SNORD96B', 'AMMECR1-IT1']",['chrX'],[109400000],[109660000],[260000],23.076923076923077
chrX-109685000-110100000,"['RP11-441A11.1', 'TDGF1P3', 'CHRDL1', 'RGAG1']",['chrX'],[109685000],[110100000],[415000],9.63855421686747
chrX-11160000-11525000,"['AC002366.3', 'ARHGAP6', 'MIR548AX', 'AMELX']",['chrX'],[11160000],[11525000],[365000],10.958904109589042
chrX-112000000-112095000,"['AMOT', 'MIR4329']",['chrX'],[112000000],[112095000],[95000],21.05263157894737
chrX-114565000-114885000,"['RP1-93I3.1', 'RP5-878I13.2', 'RP5-878I13.1', 'SNORA64', 'PLS3']",['chrX'],[114565000],[114885000],[320000],15.625
chrX-115005000-117460000,"['SETP8', 'TUBB4BP3', 'AGTR2', 'RP11-761E20.1', 'RP1-169K13.3', 'RPL12P43', 'Y_RNA', 'RNU6-1323P', 'AKR1B1P8', 'RP11-232D9.1', 'RP11-197B12.1', 'RP3-378P9.1', 'SLC6A14', 'CT83', 'RP3-378P9.2', 'KLHL13', 'RNU6-154P', 'RP11-232D9.4', 'RP11-232D9.3', 'RN7SL712P', 'RP11-232D9.2', 'API5P1']",['chrX'],[115005000],[117460000],[2455000],8.961303462321792
chrX-11545000-11935000,"['ARHGAP6', 'MSL3', 'GS1-590J6.2']",['chrX'],[11545000],[11935000],[390000],7.692307692307692
chrX-117480000-117955000,"['WDR44', 'AL391803.1', 'SNORA35', 'IL13RA1', 'RBBP8P1', 'RP13-128O4.3', 'DOCK11', 'MIR1277', 'Y_RNA']",['chrX'],[117480000],[117955000],[475000],18.94736842105263
chrX-117965000-118435000,"['HNRNPA1P28', 'AKAP17BP', 'RP5-1139I1.1', 'RP13-347D8.1', 'RP4-555N2.4', 'PGRMC1', 'KIAA1210', 'RP4-562J12.2', 'RP4-562J12.1', 'LONRF3', 'ARL5AP1']",['chrX'],[117965000],[118435000],[470000],23.404255319148934
chrX-118530000-119020000,"['NKRF', 'SEPT6', 'SNORA69', 'AC004000.1', 'RN7SL118P', 'SLC25A5-AS1', 'RP3-404F18.5', 'UBE2A', 'CXorf56', 'SLC25A5', 'SLC25A43', 'MIR766', 'SOWAHD', 'RPL39', 'UPF3B', 'NDUFA1', 'RNU1-67P', 'RNF113A', 'Y_RNA']",['chrX'],[118530000],[119020000],[490000],38.775510204081634
chrX-119450000-119615000,"['LAMP2', 'ATP1B4']",['chrX'],[119450000],[119615000],[165000],12.121212121212121
chrX-119620000-119915000,"['MCTS1', 'snoU13', 'RP4-655L22.4', 'C1GALT1C1', 'CUL4B']",['chrX'],[119620000],[119915000],[295000],16.949152542372882
chrX-12080000-12790000,"['FRMPD4-AS1', 'FRMPD4', 'AC002981.1', 'RPL17P49', 'Y_RNA', '7SK']",['chrX'],[12080000],[12790000],[710000],8.450704225352112
chrX-122295000-122570000,['GRIA3'],['chrX'],[122295000],[122570000],[275000],3.6363636363636362
chrX-122725000-122860000,"['FERP1', 'THOC2', 'RN7SL29P']",['chrX'],[122725000],[122860000],[135000],22.222222222222225
chrX-122955000-123235000,"['XIAP-AS1', 'STAG2', 'Y_RNA', 'XIAP', 'RP1-315G1.3', 'RP1-315G1.1', 'RNU6-122P']",['chrX'],[122955000],[123235000],[280000],25.0
chrX-12810000-13515000,"['FAM9C', 'PSMA6P2', 'GS1-600G8.3', 'TLR8', 'GPX1P1', 'RP11-791M20.1', 'RP11-1L9.1', 'GS1-600G8.5', 'PRPS2', 'TLR7', 'RP11-142G7.2', 'GS1-600G8.4', 'MRPL35P4', 'TMSB4X', 'TLR8-AS1', 'ATXN3L']",['chrX'],[12810000],[13515000],[705000],22.69503546099291
chrX-128690000-129365000,"['APLN', 'SASH3', 'ELF4', 'UTP14A', 'ZNF280C', 'AIFM1', 'SALL4P2', 'ZDHHC9', 'AL359542.1', 'XPNPEP2', 'OCRL', 'RAB33A', 'RP4-537K23.4', 'BCORL1', 'RP4-753P9.3']",['chrX'],[128690000],[129365000],[675000],22.222222222222225
chrX-129740000-130060000,"['ENOX2', 'RP5-875H3.2']",['chrX'],[129740000],[130060000],[320000],6.25
chrX-130115000-130800000,"['ARHGAP36', 'OR2AF1P', 'OR13K1P', 'HDGFP1', 'OR5AW1P', 'OR13H1', 'OR11N1P', 'RP1-23K20.2', 'OR11Q1P', 'RP1-154J13.3', 'RN7SL191P', 'AL135784.1', 'OR5BH1P', 'IGSF1', 'OR7L1P', 'RP1-154J13.2', 'OR1AA1P']",['chrX'],[130115000],[130800000],[685000],24.817518248175183
chrX-130830000-130960000,"['RP11-512H23.2', 'RP11-453F18__B.1', 'RP1-197O17.2']",['chrX'],[130830000],[130960000],[130000],23.076923076923077
chrX-131225000-131360000,"['RAP2C-AS1', 'FRMD7', 'RP1-305B16.3', 'RAP2C']",['chrX'],[131225000],[131360000],[135000],29.62962962962963
chrX-131390000-131760000,"['RAP2C-AS1', 'MBNL3', 'RNU6-98P']",['chrX'],[131390000],[131760000],[370000],8.108108108108107
chrX-132460000-132580000,['GPC4'],['chrX'],[132460000],[132580000],[120000],8.333333333333334
chrX-133635000-133905000,"['MIR503HG', 'PLAC1', 'MIR450A2', 'RNU4-44P', 'MIR450B', 'MIR542', 'LINC00629', 'RPL21P133', 'FAM122B', 'MIR450A1', 'RPS7P12', 'MIR503', 'HPRT1', 'AC004383.3', 'RP11-308B5.2']",['chrX'],[133635000],[133905000],[270000],55.55555555555556
chrX-133940000-134045000,"['Z83826.1', 'MOSPD1', 'FAM122C']",['chrX'],[133940000],[134045000],[105000],28.57142857142857
chrX-134610000-134735000,"['DDX26B-AS1', 'RP11-432N13.3', 'AL391380.1', 'RP11-432N13.2', 'DDX26B']",['chrX'],[134610000],[134735000],[125000],40.0
chrX-135100000-135355000,"['GAPDHP67', 'snoU13', 'RP11-274K13.5', 'SLC9A6', 'FHL1', 'MAP7D3']",['chrX'],[135100000],[135355000],[255000],23.529411764705884
chrX-13520000-14060000,"['RN7SKP20', 'RP1-122K4.3', 'TRAPPC2', 'GPM6B', 'RAB9A', 'TCEANC', 'RPL30P15', 'GEMIN8', 'OFD1', 'RP1-122K4.2', 'EGFL6']",['chrX'],[13520000],[14060000],[540000],20.37037037037037
chrX-135655000-135780000,"['ARHGEF6', 'LINC00892', 'RNU6-320P', 'CD40LG']",['chrX'],[135655000],[135780000],[125000],32.0
chrX-135795000-136015000,"['RPL7P56', 'RP11-308D16.4', 'ARHGEF6', 'RP11-1114A5.6', 'SNORD61', 'RP11-1114A5.5', 'RP11-1114A5.4', 'RBMX', 'RANP4', 'RNU6-972P', 'Y_RNA']",['chrX'],[135795000],[136015000],[220000],50.0
chrX-136030000-136150000,"['RP11-308D16.2', 'SRRM1P3', 'RP11-308D16.1', 'RP11-308D16.4', 'AL390879.1', 'GPR101']",['chrX'],[136030000],[136150000],[120000],50.0
chrX-137210000-137835000,"['MIR504', 'FGF13', 'RP6-27P15.2', 'KRT8P6', 'FGF13-AS1', 'MAGEA13P', 'RN7SKP31']",['chrX'],[137210000],[137835000],[625000],11.2
chrX-138845000-139015000,"['SNORA18', 'RNU6ATAC23P', 'ATP11C', 'MIR505']",['chrX'],[138845000],[139015000],[170000],23.529411764705884
chrX-139125000-139235000,"['RN7SL727P', 'RP11-364B14.3']",['chrX'],[139125000],[139235000],[110000],18.181818181818183
chrX-140205000-140520000,"['RBMX2P2', 'SPANXC', 'RP3-507I15.2', 'GS1-164F24.1', 'LDOC1', 'RNU6-3P', 'RP3-507I15.1']",['chrX'],[140205000],[140520000],[315000],22.222222222222225
chrX-141890000-142270000,"['snoU13', 'RN7SKP81', 'SPANXN4']",['chrX'],[141890000],[142270000],[380000],7.894736842105263
chrX-147100000-148575000,"['AC231656.1', 'FTH1P8', 'IDS', 'AFF2', 'RN7SKP267', 'AC002523.1', 'AFF2-IT1', 'FMR1NB', 'RNU7-98P', 'RPL7L1P11', 'AC002368.4', 'U40455.1']",['chrX'],[147100000],[148575000],[1475000],8.135593220338983
chrX-149110000-149895000,"['LINC00894', 'RP11-49C9.2', 'MTMR1', 'MIR2114', 'MAMLD1', 'MTM1', 'XRCC6P2', 'AC109994.1']",['chrX'],[149110000],[149895000],[785000],10.19108280254777
chrX-149925000-150270000,"['RP11-316K19.3', 'AF003626.1', '5S_rRNA', 'HMGB3', 'MTMR1', 'RPL19P21', 'RP4-741O10.1', 'U3', 'CD99L2', 'RNU6-383P']",['chrX'],[149925000],[150270000],[345000],28.98550724637681
chrX-150300000-150875000,"['AF013593.1', 'GPR50-AS1', 'XX-FW80269A6.1', 'RP11-45D17.1', 'VMA21', 'AF003625.3', 'GPR50', 'PASD1', 'PRRG3', 'MIR4330', 'WI2-80269A6.1']",['chrX'],[150300000],[150875000],[575000],19.130434782608695
chrX-150910000-151835000,"['GABRQ', 'CNGA2', 'KRT8P8', 'MIR105-1', 'RP11-329E24.6', 'RP11-1007I13.4', 'MAGEA5', 'MIR224', 'RP11-1007I13.2', 'AF274855.1', 'GABRA3', 'RP11-366F6.2', 'MAGEA10', 'MAGEA4', 'GABRE', 'MIR452', 'RNU6-764P', 'MIR767', 'MIR105-2']",['chrX'],[150910000],[151835000],[925000],20.54054054054054
chrX-15155000-15270000,['ASB9'],['chrX'],[15155000],[15270000],[115000],8.695652173913043
chrX-152000000-152100000,"['ZNF185', 'NSDHL']",['chrX'],[152000000],[152100000],[100000],20.0
chrX-152110000-152230000,"['PNMA3', 'U82670.9', 'ZNF185', 'PNMA5', 'U82671.8', 'RN7SL190P']",['chrX'],[152110000],[152230000],[120000],50.0
chrX-152805000-152945000,"['RP11-66N11.8', 'RP11-66N11.6', 'DUSP9', 'RPL18AP16', 'ATP2B3', 'RP11-66N11.7', 'RN7SL687P', 'FAM58A', 'KRT18P48', 'PNCK']",['chrX'],[152805000],[152945000],[140000],71.42857142857143
chrX-152990000-153360000,"['SSR4', 'AVPR2', 'ABCD1', 'MECP2', 'HCFC1', 'LCA10', 'BCAP31', 'TMEM187', 'U52111.14', 'L1CAM', 'ARHGAP4', 'MIR718', 'PLXNB3', 'PDZD4', 'HCFC1-AS1', 'IDH3G', 'CYCSP45', 'SRPK3', 'IRAK1', 'NAA10', 'MIR3202-1', 'RENBP', 'SNORD36']",['chrX'],[152990000],[153360000],[370000],62.16216216216216
chrX-15340000-15690000,"['FIGF', 'BMX', 'PIGA', 'ACE2', 'GS1-594A7.5', 'TMEM27', 'GS1-594A7.3', 'PIR']",['chrX'],[15340000],[15690000],[350000],22.857142857142858
chrX-153625000-153720000,"['RPL10', 'UBL4A', 'TAZ', 'SLC10A3', 'LAGE3', 'DNASE1L1', 'GDI1', 'PLXNA3', 'SNORA70', 'FAM50A', 'ATP6AP1', 'BX936347.1']",['chrX'],[153625000],[153720000],[95000],126.3157894736842
chrX-153980000-154110000,"['SNORA36A', 'DKC1', 'SMIM9', 'F8', 'SNORA56', 'MPP1', 'HMGN1P37']",['chrX'],[153980000],[154110000],[130000],53.84615384615385
chrX-154205000-154300000,"['MTCP1', 'FUNDC2', 'F8', 'CMC4', 'BRCC3']",['chrX'],[154205000],[154300000],[95000],52.631578947368425
chrX-1570000-1715000,"['ASMTL', 'P2RY8', 'AKAP17A']",['chrX'],[1570000],[1715000],[145000],20.689655172413794
chrX-15755000-16170000,"['SETP15', 'AP1S2', 'CA5B', 'RNU5F-7P', 'GRPR', 'ZRSR2']",['chrX'],[15755000],[16170000],[415000],14.457831325301205
chrX-16735000-17110000,"['RBBP7', 'SNORA16', 'RNU4-6P', 'RP11-716A19.3', 'RNU7-56P', 'REPS2', 'CTD-2542O7.2', 'TXLNG', 'SYAP1', 'Y_RNA']",['chrX'],[16735000],[17110000],[375000],26.666666666666668
chrX-17175000-17730000,"['CBX1P4', 'NHS', 'NHS-AS1', 'snoU13', 'RP3-389A20.5', 'MIR4768', 'RP1-60N8.1']",['chrX'],[17175000],[17730000],[555000],12.612612612612613
chrX-1765000-2745000,"['CD99P1', 'RP13-297E16.4', 'RP13-297E16.5', 'LINC00102', 'XG', 'DHRSX-IT1', 'CD99', 'snoU13', 'DHRSX', 'ZBED1']",['chrX'],[1765000],[2745000],[980000],10.204081632653061
chrX-17805000-18365000,"['TMSB10P2', 'BEND2', 'RAI2', 'SCML2', 'RP1-272E8.1', 'RP3-410B11.1']",['chrX'],[17805000],[18365000],[560000],10.714285714285714
chrX-18405000-18990000,"['PPEF1-AS1', 'PPEF1', 'PHKA2-AS1', 'RP3-499B10.3', 'AL096700.1', 'PHKA2', 'CDKL5', 'HAUS1P2', 'RN7SL48P', 'RS1', 'Y_RNA', 'GJA6P']",['chrX'],[18405000],[18990000],[585000],20.51282051282051
chrX-19035000-19360000,['GPR64'],['chrX'],[19035000],[19360000],[325000],3.076923076923077
chrX-19375000-19550000,"['Y_RNA', 'MAP3K15', 'PDHA1']",['chrX'],[19375000],[19550000],[175000],17.142857142857142
chrX-19560000-20160000,"['snoU2-30', 'EIF1AX-AS1', 'snoU2_19', 'MAP7D2', 'CXorf23', 'EIF1AX', 'MIR23C', 'SH3KBP1', 'Y_RNA']",['chrX'],[19560000],[20160000],[600000],15.0
chrX-20180000-20500000,"['RPS6KA3', 'RN7SKP183']",['chrX'],[20180000],[20500000],[320000],6.25
